pwID,title,count
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC654_r17.0.0_20260605-171052,superpathway of hydrolyzable tannin biosynthesis,30
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC743_r17.0.0_20260605-171052,superpathway of geranylgeranyl pyrophosphate biosynthesis II (via MEP),30
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC268_r17.0.0_20260605-171052,hypoglycin biosynthesis,29
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC164_r17.0.0_20260605-171052,flavonoid biosynthesis (in equisetum),29
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC194_r17.0.0_20260605-171052,superpathway of glyoxylate cycle and fatty acid degradation,29
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC44_r17.0.0_20260605-171052,phenylpropanoids methylation (ice plant),29
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC185_r17.0.0_20260605-171052,superpathway of acylsucrose biosynthesis (cultivated tomato),29
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC239_r17.0.0_20260605-171052,superpathway of heme b biosynthesis from glutamate,28
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC816_r17.0.0_20260605-171052,isoflavonoid biosynthesis II,28
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC913_r17.0.0_20260605-171052,glucosinolate biosynthesis from phenylalanine,28
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC779_r17.0.0_20260605-171052,superpathway of benzoxazinoid glucosides biosynthesis,28
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1056_r17.0.0_20260605-171052,sucrose degradation II (sucrose synthase),28
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC645_r17.0.0_20260605-171052,superpathway of L-isoleucine biosynthesis I,28
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC847_r17.0.0_20260605-171052,cannabinoid biosynthesis,28
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC53_r17.0.0_20260605-171052,glucosinolate biosynthesis from trihomomethionine,28
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC67_r17.0.0_20260605-171052,L-arginine biosynthesis II (acetyl cycle),27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1022_r17.0.0_20260605-171052,simplecoumarins biosynthesis,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC172_r17.0.0_20260605-171052,gossypetin metabolism,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1014_r17.0.0_20260605-171052,folate transformations II (plants),27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1155_r17.0.0_20260605-171052,cholesterol biosynthesis I,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC207_r17.0.0_20260605-171052,L-histidine biosynthesis,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC817_r17.0.0_20260605-171052,nicotine biosynthesis,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1028_r17.0.0_20260605-171052,crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered),27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC561_r17.0.0_20260605-171052,brassinolide biosynthesis II,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC729_r17.0.0_20260605-171052,curcuminoid biosynthesis,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC629_r17.0.0_20260605-171052,capsaicin biosynthesis,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC340_r17.0.0_20260605-171052,cutin biosynthesis,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC997_r17.0.0_20260605-171052,L-arginine biosynthesis I (via L-ornithine),27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC578_r17.0.0_20260605-171052,salvianin biosynthesis,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC356_r17.0.0_20260605-171052,quercetin glucoside biosynthesis (Allium),27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC250_r17.0.0_20260605-171052,nitrogen remobilization from senescing leaves,27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC835_r17.0.0_20260605-171052,superpathway of geranylgeranylpyrophosphate biosynthesis I (via mevalonate),27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC777_r17.0.0_20260605-171052,kaempferol glycoside biosynthesis (Arabidopsis),27
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC674_r17.0.0_20260605-171052,indole glucosinolate activation (herbivore attack),26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC233_r17.0.0_20260605-171052,glucosinolate biosynthesis from tetrahomomethionine,26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC365_r17.0.0_20260605-171052,cardenolide glucosides biosynthesis,26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC450_r17.0.0_20260605-171052,glucosinolate biosynthesis from hexahomomethionine,26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC347_r17.0.0_20260605-171052,starch biosynthesis,26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC639_r17.0.0_20260605-171052,alliin metabolism,26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC693_r17.0.0_20260605-171052,protein N-glycosylation initial phase (eukaryotic),26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC414_r17.0.0_20260605-171052,glucosinolate biosynthesis from pentahomomethionine,26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC557_r17.0.0_20260605-171052,NAD de novo biosynthesis II (from tryptophan),26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC272_r17.0.0_20260605-171052,superpathway of thiamine pyrophosphate biosynthesis III (eukaryotes),26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC507_r17.0.0_20260605-171052,shisonin biosynthesis,26
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC337_r17.0.0_20260605-171052,flavonol acylglucoside biosynthesis I-kaempferol derivatives,25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC423_r17.0.0_20260605-171052,salicortin biosynthesis,25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1086_r17.0.0_20260605-171052,"benzoate biosynthesis I (CoA-dependent, β-oxidative)",25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1125_r17.0.0_20260605-171052,ginsenosides biosynthesis,25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC883_r17.0.0_20260605-171052,reductive TCA cycle I,25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC887_r17.0.0_20260605-171052,polymethylated myricetin biosynthesis (tomato),25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC795_r17.0.0_20260605-171052,chlorogenic acid biosynthesis I,25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC275_r17.0.0_20260605-171052,superpathway of pantothenate and coenzymeA biosynthesis,25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1118_r17.0.0_20260605-171052,flavonoid biosynthesis,25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC641_r17.0.0_20260605-171052,superpathway of guanosine nucleotides degradation (plants),25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC733_r17.0.0_20260605-171052,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC7_r17.0.0_20260605-171052,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC643_r17.0.0_20260605-171052,UDP-N-acetyl-D-glucosamine biosynthesis II,25
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC549_r17.0.0_20260605-171052,adenosine nucleotides degradation I,24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC520_r17.0.0_20260605-171052,hyperxanthone E biosynthesis,24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC355_r17.0.0_20260605-171052,superpathway of pterocarpan biosynthesis (via daidzein),24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC420_r17.0.0_20260605-171052,flavonol acylglucoside biosynthesis III-quercetin derivatives,24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC683_r17.0.0_20260605-171052,rosmarinic acid biosynthesis II,24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC119_r17.0.0_20260605-171052,hispidol and hispidol 4'-O-β-D-glucoside biosynthesis,24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC778_r17.0.0_20260605-171052,indole glucosinolate activation (intact plant cell),24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC666_r17.0.0_20260605-171052,gibberellin inactivation I (2β-hydroxylation),24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC749_r17.0.0_20260605-171052,photorespiration I,24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC567_r17.0.0_20260605-171052,guanosine nucleotides degradation I,24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC120_r17.0.0_20260605-171052,lysine degradation III,24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC449_r17.0.0_20260605-171052,very long chain fatty acid biosynthesis II,24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC184_r17.0.0_20260605-171052,traumatin and (Z)-3-hexen-1-yl acetate biosynthesis,24
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC220_r17.0.0_20260605-171052,"cholesterol biosynthesis (plants, early side-chain reductase)",23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC600_r17.0.0_20260605-171052,dimethylsulfoniopropanoate biosynthesis II (Spartina),23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC152_r17.0.0_20260605-171052,rutin biosynthesis,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC924_r17.0.0_20260605-171052,indole-3-acetate biosynthesis II,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC967_r17.0.0_20260605-171052,glutathione-mediated detoxification II,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC916_r17.0.0_20260605-171052,superpathway of tetrahydroxyxanthone biosynthesis,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC241_r17.0.0_20260605-171052,superpathway of avenacin A biosynthesis,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC301_r17.0.0_20260605-171052,superpathway of linamarin and lotaustralin biosynthesis,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC908_r17.0.0_20260605-171052,ubiquinol-10 biosynthesis (late decarboxylation),23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC293_r17.0.0_20260605-171052,guanosine nucleotides degradation II,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC277_r17.0.0_20260605-171052,superpathway of pyrimidine ribonucleotides de novo biosynthesis,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC681_r17.0.0_20260605-171052,stachyose biosynthesis,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC869_r17.0.0_20260605-171052,solasodine and soladulcidine biosynthesis,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC292_r17.0.0_20260605-171052,ephedrine biosynthesis,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC111_r17.0.0_20260605-171052,aurone biosynthesis,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1094_r17.0.0_20260605-171052,D-sorbitol biosynthesis I,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC189_r17.0.0_20260605-171052,NAD de novo biosynthesis I,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC335_r17.0.0_20260605-171052,NAD salvage (plants),22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC248_r17.0.0_20260605-171052,linear furanocoumarin biosynthesis,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1104_r17.0.0_20260605-171052,quercetin sulfate biosynthesis,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC58_r17.0.0_20260605-171052,6-methoxymellein biosynthesis,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC415_r17.0.0_20260605-171052,gossypol biosynthesis,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC907_r17.0.0_20260605-171052,L-citrulline biosynthesis,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC90_r17.0.0_20260605-171052,"C4 photosynthetic carbon assimilation cycle, NAD-ME type",22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC500_r17.0.0_20260605-171052,carotenoid cleavage,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC521_r17.0.0_20260605-171052,2'-deoxymugineic acid phytosiderophore biosynthesis,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC665_r17.0.0_20260605-171052,ethene biosynthesis I (plants),22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC562_r17.0.0_20260605-171052,superpathway of isoleucine and valine biosynthesis,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC109_r17.0.0_20260605-171052,S-adenosyl-L-methionine salvage II,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC9_r17.0.0_20260605-171052,palmatine biosynthesis,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC52_r17.0.0_20260605-171052,L-methionine degradation I (to L-homocysteine),22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC838_r17.0.0_20260605-171052,superpathway of fatty acid biosynthesis II (plant),22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC61_r17.0.0_20260605-171052,isoprene biosynthesis I,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC132_r17.0.0_20260605-171052,detoxification of reactive carbonyls in chloroplasts,22
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1080_r17.0.0_20260605-171052,phospholipid desaturation,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC833_r17.0.0_20260605-171052,pyrimidine deoxyribonucleotides de novo biosynthesis I,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC118_r17.0.0_20260605-171052,"2,4,6-trinitrotoluene degradation",21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC615_r17.0.0_20260605-171052,camalexin biosynthesis,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1002_r17.0.0_20260605-171052,"C4 photosynthetic carbon assimilation cycle, PEPCK type",21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC150_r17.0.0_20260605-171052,sinapate ester biosynthesis,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC75_r17.0.0_20260605-171052,ergosterol biosynthesis II,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1035_r17.0.0_20260605-171052,L-lysine biosynthesis VI,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC266_r17.0.0_20260605-171052,L-lysine degradation I,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC255_r17.0.0_20260605-171052,ubiquinol-9 biosynthesis (late decarboxylation),21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC766_r17.0.0_20260605-171052,methylerythritol phosphate pathway II,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC413_r17.0.0_20260605-171052,lysine degradation II,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC154_r17.0.0_20260605-171052,phytate degradation I,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC712_r17.0.0_20260605-171052,hydroxycinnamic acid tyramine amides biosynthesis,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC977_r17.0.0_20260605-171052,TCA cycle II (plants and fungi),21
