pwID,count
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC758_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1139_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC899_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC459_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC999_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC332_r17.0.0_20260605-171052,7
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1036_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC334_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC32_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1111_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1140_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC168_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC308_r17.0.0_20260605-171052,17
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1065_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC683_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC848_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC633_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC925_r17.0.0_20260605-171052,7
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1061_r17.0.0_20260605-171052,8
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC130_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC608_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC697_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC634_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC484_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC504_r17.0.0_20260605-171052,7
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC584_r17.0.0_20260605-171052,8
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC872_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC646_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC99_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC530_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC675_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1104_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC949_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC946_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC506_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1026_r17.0.0_20260605-171052,8
http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1050_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1030_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC380_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1051_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC356_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC358_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1002_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1056_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC207_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC523_r17.0.0_20260605-171052,7
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC520_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC395_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1151_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1139_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC470_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC180_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC497_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC346_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC1263_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC824_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC986_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC990_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC911_r17.0.0_20260605-171052,19
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC246_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC937_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC671_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC790_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1052_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC788_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC298_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC148_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC51_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC248_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC61_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC624_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1003_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC102_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC549_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC712_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC111_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC524_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC521_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC814_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC547_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC373_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC661_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC989_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC347_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC63_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC60_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC637_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC862_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC422_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC50_r17.0.0_20260605-171052,23
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1118_r17.0.0_20260605-171052,7
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC58_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC560_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC21_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC964_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC31_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC536_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC938_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC614_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC101_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC345_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC810_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC887_r17.0.0_20260605-171052,8
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC197_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC877_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC437_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC147_r17.0.0_20260605-171052,8
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC836_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC665_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC172_r17.0.0_20260605-171052,9
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC762_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC902_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC122_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1019_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC289_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1043_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1119_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1120_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC212_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC900_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC713_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC189_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC264_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1108_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC803_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC135_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC164_r17.0.0_20260605-171052,8
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC538_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC535_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC187_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1058_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC77_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1017_r17.0.0_20260605-171052,8
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC777_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC115_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC105_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC726_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC755_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC460_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC48_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC625_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC360_r17.0.0_20260605-171052,21
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1109_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC678_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1060_r17.0.0_20260605-171052,8
http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC696_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1082_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC951_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC776_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC804_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC801_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC379_r17.0.0_20260605-171052,7
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1159_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC452_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC44_r17.0.0_20260605-171052,42
http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC335_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC454_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC851_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC853_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC994_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC354_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC727_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC968_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC163_r17.0.0_20260605-171052,19
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC96_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC503_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC961_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC753_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1081_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1134_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1160_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC400_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC628_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC945_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC940_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC916_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC653_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC18_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC275_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC250_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC676_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC729_r17.0.0_20260605-171052,7
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC816_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC377_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC601_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1132_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC766_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1086_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC553_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC57_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC654_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/RC220_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC795_r17.0.0_20260605-171052,7
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1032_r17.0.0_20260605-171052,5
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC817_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC843_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC3_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC426_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC100_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC793_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC501_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC150_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1021_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC743_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC616_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC351_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1076_r17.0.0_20260605-171052,6
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC453_r17.0.0_20260605-171052,6
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC568_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC278_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC594_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC891_r17.0.0_20260605-171052,3
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC629_r17.0.0_20260605-171052,4
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC993_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC641_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1022_r17.0.0_20260605-171052,7
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1024_r17.0.0_20260605-171052,2
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC516_r17.0.0_20260605-171052,1
http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC590_r17.0.0_20260605-171052,1
